date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,forward_price,ticker,index_flag,issuer,exercise_style
2025-01-02,2025-02-05,2024-12-30,C,5870000,111.9,112.8,0,3,0.142389,166380732,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,C,5875000,108.9,109.8,0,3,0.141813,166137314,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,5880000,105.9,106.7,0,1,0.141115,166380733,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,5890000,99.9,100.8,0,1,0.139767,166380734,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,5900000,94.2,95,11,41,0.138481,166137315,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,5910000,88.5,89.4,0,12,0.13711,166380735,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-26,C,5920000,83,83.9,0,2,0.13572,166380736,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-23,C,5925000,80.4,81.2,0,28,0.135077,166137316,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,5930000,77.7,78.6,0,29,0.134374,166380737,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,C,5940000,72.6,73.4,0,47,0.132997,166137317,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,5950000,67.8,68.4,3,53,0.131727,166137318,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,C,5960000,62.9,63.7,0,50,0.130345,166137319,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,C,5970000,58.4,59.1,0,8,0.129062,166137320,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,C,5975000,56.2,56.9,0,7,0.12843,166137321,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,5980000,54,54.7,0,15,0.12773,166137322,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,5990000,49.9,50.5,0,42,0.126495,166137323,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6000000,45.9,46.5,5,25,0.125205,166137324,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6010000,42.2,42.8,1,46,0.124093,166137325,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6020000,38.6,39.2,8,70,0.122845,166137326,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,6025000,37,37.5,0,56,0.122353,166137327,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6030000,35.3,35.9,6,20,0.121787,166137328,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6040000,32.2,32.8,6,81,0.120763,166137329,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6050000,29.3,29.8,2,93,0.119691,166137330,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6060000,26.6,27.1,1,8,0.118755,166137331,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,6070000,24,24.6,0,41,0.117783,166137332,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-26,C,6075000,22.8,23.4,0,91,0.117321,166137333,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,C,6080000,21.7,22.2,0,51,0.116878,166137334,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6090000,19.5,20.1,1,2,0.116059,166137335,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6100000,17.5,18.1,6,24,0.115237,166137336,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6110000,15.7,16.3,5,37,0.11454,166137337,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6125000,13.2,13.8,1,33,0.113356,166137338,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6150000,9.8,10.4,1,91,0.111735,166137339,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6200000,5.3,5.7,26,120,0.109445,166137340,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6250000,2.8,3.1,1,28,0.108435,166137341,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6300000,1.5,1.75,8,216,0.108883,166137342,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6400000,0.55,0.75,306,531,0.114848,166137343,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6500000,0.3,0.45,1,24,0.125227,166137344,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,C,6600000,0.2,0.35,1,18,0.137786,166137345,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,6700000,0.1,0.25,0,2,0.147414,166137346,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,C,6800000,0.05,0.25,0,1,0.160382,166137347,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,C,7000000,0.05,0.2,0,0,0.186494,166137348,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,C,7200000,0.05,0.2,0,0,0.213968,166137349,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,C,7400000,0,0.2,0,0,0.236105,166137350,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,C,7600000,0,0.15,0,0,0.255482,166137351,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,C,7800000,0,0.15,0,0,0.279236,166137352,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,2400000,0.25,0.4,0,0,0.958858,166380738,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-16,P,2600000,0.35,0.5,0,10,0.897501,166137353,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,2800000,0.45,0.65,8,75,0.839319,166137354,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,3000000,0.6,0.8,8,16,0.783199,166137355,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,P,3200000,0.8,1,0,17,0.730593,166137356,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,3400000,1.05,1.2,0,17,0.678227,166137357,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-20,P,3600000,1.3,1.5,0,61,0.627459,166137358,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,3800000,1.6,1.8,0,42,0.576587,166137359,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,P,4000000,1.95,2.15,0,49,0.526545,166137360,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,4200000,2.35,2.55,8,62,0.476923,166137361,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,4400000,2.85,3.1,1,115,0.428893,166137362,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,4500000,3.1,3.4,0,1,0.404496,166380739,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,4600000,3.5,3.8,0,10,0.381656,166137363,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,4700000,3.9,4.2,0,4,0.358067,166137364,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-18,P,4800000,4.4,4.7,0,3,0.335005,166137365,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,4900000,5,5.3,0,16,0.312098,166137366,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5000000,5.8,6.1,2,8,0.289894,166137367,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5100000,6.9,7.3,2,12,0.268819,166137368,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5200000,8.6,8.9,2,8,0.248697,166137369,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5300000,11.1,11.5,2,129,0.230119,166137370,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5350000,12.8,13.3,0,0,0.221314,166519387,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5400000,15,15.5,1,57,0.212892,166137371,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5450000,17.8,18.3,0,0,0.204928,166519388,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5500000,21.3,21.8,0,36,0.197225,166137372,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5550000,25.7,26.2,6,36,0.189812,166380740,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5575000,28.4,28.9,0,0,0.186422,166519389,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,5600000,31.3,31.9,0,36,0.18293,166137373,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5625000,34.6,35.2,0,0,0.179493,166519390,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,5650000,38.3,38.9,0,80,0.176126,166137374,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5675000,42.5,43,0,0,0.17284,166519391,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5700000,47,47.7,2,44,0.169545,166137375,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5710000,49,49.6,0,0,0.168181,166519392,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5720000,51,51.7,1,0,0.166846,166519393,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5725000,52.1,52.8,0,12,0.166249,166380741,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5730000,53.1,53.9,0,0,0.165533,166519394,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5740000,55.4,56.1,0,0,0.164237,166519395,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5750000,57.7,58.5,3,17,0.162952,166137376,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5760000,60.2,60.9,1,0,0.161669,166519396,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5770000,62.7,63.4,1,0,0.160308,166519397,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,P,5775000,64,64.8,0,43,0.159723,166380742,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5780000,65.3,66.1,0,0,0.159019,166519398,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5790000,68.1,68.8,0,0,0.157717,166519399,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5800000,70.9,71.7,4,32,0.156397,166137377,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,5810000,73.9,74.7,0,0,0.155129,166519400,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5820000,77,77.8,0,14,0.153831,166380743,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5825000,78.5,79.3,0,87,0.153042,166137378,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5830000,80.2,81,2,3,0.152499,166380744,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,5840000,83.5,84.3,0,21,0.151129,166380745,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5850000,86.9,87.8,754,4,0.149785,166137379,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5860000,90.5,91.4,11,4,0.148464,166380746,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5870000,94.3,95.1,0,2,0.147157,166380747,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,5875000,96.2,97,0,23,0.146464,166137380,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5880000,98.1,99,0,11,0.14579,166380748,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5890000,102.2,103,0,9,0.144497,166380749,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5900000,106.3,107.2,2,10,0.143133,166137381,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,5910000,110.6,111.5,0,49,0.141762,166380750,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,5920000,115.1,116,0,60,0.140449,166380751,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,5925000,117.4,118.3,0,13,0.139778,166137382,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,P,5930000,119.8,120.6,0,2,0.13912,166380752,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-27,P,5940000,124.6,125.5,0,12,0.137839,166137383,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5950000,129.6,130.5,0,85,0.136532,166137384,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,5960000,134.7,135.6,0,6,0.135122,166137385,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5970000,140.1,141,0,8,0.133895,166137386,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,5975000,142.9,143.8,0,26,0.133331,166137387,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,5980000,145.7,146.6,2,41,0.132704,166137388,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,5990000,151.5,152.4,0,34,0.131549,166137389,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,6000000,153.2,163.3,0,23,0.130894,166137390,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-31,P,6010000,159.4,170.9,0,2,0.130925,166137391,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2025-01-02,P,6020000,165.9,177.5,3,6,0.130163,166137392,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,6025000,169.2,180.7,0,13,0.129641,166137393,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-26,P,6030000,172.4,183.6,0,4,0.128719,166137394,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-20,P,6040000,179.2,190.9,0,6,0.128236,166137395,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,6050000,186.3,198,0,7,0.127576,166137396,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,6060000,193.6,205.3,0,59,0.127,166137397,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-26,P,6070000,200.9,212.2,0,8,0.125775,166137398,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-20,P,6075000,204.7,216.6,0,1,0.126086,166137399,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,6080000,208.5,220.5,0,135,0.125866,166137400,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-26,P,6090000,212.3,229.1,0,82,0.122183,166137401,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-26,P,6100000,219.1,237,0,67,0.120353,166137402,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-18,P,6110000,227.2,245.1,0,53,0.119791,166137403,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-17,P,6125000,239.7,257.6,0,17,0.119215,166137404,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-30,P,6150000,261.1,279,0,77,0.118269,166137405,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-17,P,6200000,306.2,324.1,0,10,0.118209,166137406,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-19,P,6250000,353.4,371.3,0,76,0.120663,166137407,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-19,P,6300000,401.8,419.7,0,62,0.125415,166137408,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,6400000,500.4,518.3,0,0,0.141466,166137409,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-24,P,6500000,599.7,617.6,0,20,0.160696,166137410,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,6600000,699.1,717,0,0,0.179691,166137411,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,2024-12-24,P,6700000,798.6,816.6,0,20,0.199561,166137412,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,6800000,900.4,916.1,0,0,0.231521,166137413,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,7000000,1097.2,1115.2,0,0,0.255168,166137414,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,7200000,1296.2,1314.3,0,0,0.28954,166137415,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,7400000,1497.8,1513.4,0,0,0.342524,166137416,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,7600000,1694.4,1712.5,0,0,0.355331,166137417,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-05,,P,7800000,1893.6,1911.6,0,0,0.387335,166137418,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,2400000,3465.4,3481.4,0,0,,166472580,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,2600000,3266.6,3284.3,0,0,,166472581,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,2800000,3067.7,3085.3,0,0,,166472582,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,3000000,2868.7,2886.4,0,0,,166472583,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,3200000,2669.9,2687.5,0,0,,166472584,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,3400000,2470.8,2488.7,0,0,,166472585,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,3600000,2272.2,2289.9,0,0,,166472586,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,3800000,2073.4,2091.1,0,0,0.442076,166472587,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,4000000,1874.6,1892.4,0,0,0.440527,166472588,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,4200000,1676,1693.7,0,0,0.416362,166472589,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,4400000,1477.4,1495.1,0,0,0.382285,166472590,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,4500000,1378.2,1395.9,0,0,0.365482,166472591,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,4600000,1279,1296.8,0,0,0.347828,166472592,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,4700000,1179.9,1197.7,0,0,0.329309,166472593,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,4800000,1080.9,1098.7,0,0,0.310676,166472594,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,4900000,982,999.8,0,0,0.291555,166472595,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5000000,883.3,901.1,0,0,0.272704,166472596,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5100000,784.9,802.7,0,0,0.254223,166472597,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5200000,687.1,702.7,0,0,0.22989,166472598,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5300000,590.3,608.1,0,0,0.221441,166472599,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5400000,494.8,511.1,0,0,0.20326,166472600,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5450000,447.9,464.4,0,0,0.196821,166482342,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5500000,401.7,418.3,0,0,0.190243,166472601,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5550000,356.5,374.3,0,0,0.185374,166472602,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5600000,312.4,330.2,0,0,0.178876,166472603,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5650000,269.5,287.5,0,0,0.172314,166472604,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5675000,248.9,266.8,0,0,0.169322,166482343,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5700000,228.5,246.5,0,0,0.16604,166472605,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5725000,210.7,222.6,0,0,0.161111,166482344,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5750000,197.1,198,0,0,0.158219,166472606,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5775000,178.5,179.4,0,0,0.155134,166472607,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5790000,167.6,168.6,0,0,0.153268,166482345,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2024-12-31,C,5800000,160.5,161.5,0,1,0.152013,166472608,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5810000,153.5,154.5,0,0,0.150733,166482346,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5820000,146.7,147.6,0,0,0.149496,166482347,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5825000,143.3,144.2,0,0,0.148846,166472609,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5830000,139.9,140.8,0,0,0.148151,166482348,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5840000,133.3,134.2,0,0,0.146908,166482349,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2025-01-02,C,5850000,126.8,127.7,8,0,0.145619,166472610,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5860000,120.4,121.3,0,0,0.144278,166482350,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5870000,114.2,115.1,0,0,0.14302,166482351,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2024-12-30,C,5875000,111.1,112,0,31,0.142316,166472611,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2024-12-30,C,5880000,108.1,109,0,30,0.1417,166472612,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5890000,102.1,103,0,0,0.140312,166472613,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2024-12-31,C,5900000,96.3,97.2,0,34,0.138989,166472614,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2025-01-02,C,5910000,90.7,91.6,8,1,0.137725,166472615,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2024-12-30,C,5920000,85.2,86.1,0,29,0.136378,166472616,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5925000,82.5,83.4,0,0,0.135688,166472617,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,,C,5930000,79.9,80.7,0,0,0.13501,166472618,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2025-01-02,C,5940000,74.7,75.6,2,3,0.133687,166472619,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2025-01-02,C,5950000,69.7,70.6,1,23,0.132332,166472620,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2025-01-02,C,5960000,64.9,65.8,1,0,0.131014,166472621,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2024-12-31,C,5970000,60.3,61.1,0,1,0.129655,166472622,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2024-12-31,C,5975000,58.1,58.9,0,9,0.129059,166472623,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2024-12-31,C,5980000,55.9,56.7,0,3,0.128398,166472624,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2025-01-02,C,5990000,51.7,52.5,6,0,0.127168,166472625,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2025-01-02,C,6000000,47.7,48.5,23,8,0.125967,166472626,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2024-12-30,C,6010000,43.9,44.6,0,2,0.124714,166472627,,SPX,1,CBOE S&P 500 INDEX,E
2025-01-02,2025-02-06,2025-01-02,C,6020000,40.3,41,6,1,0.123566,166472628,,SPX,1,CBOE S&P 500 INDEX,E
